user_id,meal_occasion,lead_meal,meal_bundle,goodness_score
user_307_snacks,snacks,Chai Latte Deluxe (m96),"['Chai Latte Deluxe (m96)', 'Scone (m622)', 'Gazpacho Light (m433)']",0.2625
user_308_snacks,snacks,Onion Rings Spicy (m1670),"['Onion Rings Spicy (m1670)', 'Cheese Platter Mild (m1169)', 'Key Lime Pie Spicy (m206)', 'Vegetable Stir Fry Classic (m675)']",0.5375
user_309_dinner,dinner,Smoothie (m1016),"['Smoothie (m1016)', 'Vegetable Soup Premium (m1928)', 'Potato Salad Mild (m23)', 'Macarons Special (m292)', 'Couscous Mild (m841)']",0.4375
user_310_breakfast,breakfast,Gelato Special (m153),"['Gelato Special (m153)', 'Banana Split Mild (m5)', 'Rice Pudding Deluxe (m1643)', 'Oatmeal Deluxe (m1399)', 'Potato Leek Soup Mild (m174)']",0.41666666666666663
user_311_dinner,dinner,Tuna Salad (m1824),"['Tuna Salad (m1824)', 'Caprese Salad Deluxe (m688)', 'Macarons Mild (m791)']",0.16875
user_312_lunch,lunch,Brownies Mild (m1854),"['Brownies Mild (m1854)', 'Fruit Salad Light (m105)', 'Key Lime Pie Spicy (m1386)', 'Roasted Carrots Special (m854)']",0.39166666666666666
user_313_lunch,lunch,Chicken Parmesan Spicy (m1108),"['Chicken Parmesan Spicy (m1108)', 'Flan (m1687)', 'Beet Salad Premium (m670)']",0.2625
user_314_dinner,dinner,Cobb Salad Deluxe (m586),"['Cobb Salad Deluxe (m586)', 'Chef Salad Deluxe (m1701)', 'Churros Premium (m1295)', 'Broccoli Cheddar Soup Spicy (m539)', 'Split Pea Soup Spicy (m1319)']",0.25
user_315_lunch,lunch,Scone Mild (m1690),"['Scone Mild (m1690)', 'Flan Mild (m86)']",0.05
user_316_snacks,snacks,Chef Salad Spicy (m661),"['Chef Salad Spicy (m661)', 'Mushroom Soup Classic (m1583)', 'Potato Salad Mild (m1209)', 'Quiche Deluxe (m656)', 'Bean Soup Classic (m1458)']",0.5
user_317_lunch,lunch,Iced Tea Classic (m1501),"['Iced Tea Classic (m1501)', 'Crab Cakes Classic (m1272)', 'Cinnamon Roll Spicy (m751)', 'Sorbet Light (m1847)']",0.38125
user_318_breakfast,breakfast,Shrimp Cocktail Mild (m1743),"['Shrimp Cocktail Mild (m1743)', 'Cookies Deluxe (m1759)']",0.3
user_319_lunch,lunch,Bruschetta Special (m1038),"['Bruschetta Special (m1038)', 'Red Velvet Cake Spicy (m624)', 'Chicken Parmesan Spicy (m1108)', 'Vegetable Soup Classic (m1988)']",0.4125
user_320_dinner,dinner,Lemonade (m913),"['Lemonade (m913)', 'Quinoa Salad Spicy (m943)', 'Deviled Eggs Spicy (m944)']",0.2625
user_321_snacks,snacks,Lentil Soup Premium (m2000),"['Lentil Soup Premium (m2000)', 'Caprese Salad Light (m1466)', 'Edamame Premium (m307)']",0.45
user_322_breakfast,breakfast,Deviled Eggs Spicy (m944),"['Deviled Eggs Spicy (m944)', 'Spinach Artichoke Dip Special (m347)']",0.2375
user_323_lunch,lunch,Stuffed Mushrooms Special (m1677),"['Stuffed Mushrooms Special (m1677)', 'Cobb Salad Deluxe (m586)', 'Red Velvet Cake Spicy (m624)', 'Chicken Quesadilla Premium (m951)', 'Beet Salad Light (m556)']",0.375
user_324_snacks,snacks,Bruschetta Light (m113),"['Bruschetta Light (m113)', 'Oat Milk Deluxe (m1141)', 'Lobster Bisque Deluxe (m269)', 'Pepsi Light (m1321)']",0.6
user_325_dinner,dinner,Chicken Tortilla Soup Special (m420),"['Chicken Tortilla Soup Special (m420)', 'French Fries Light (m692)', 'Split Pea Soup Light (m1414)', 'Garden Salad Special (m1721)', 'Potato Salad (m1206)']",0.3125
user_326_snacks,snacks,Roast Turkey Light (m1379),"['Roast Turkey Light (m1379)', 'Breakfast Burrito Deluxe (m826)', 'Pepsi Light (m1754)', 'Lamb Chops Mild (m104)', 'Chicken Skewers Special (m933)']",0.5
user_327_breakfast,breakfast,Burger Deluxe (m705),"['Burger Deluxe (m705)', 'Fried Rice (m1527)', 'Macarons Special (m704)', 'Asian Salad Premium (m1407)']",0.475
user_328_snacks,snacks,Pumpkin Soup (m902),"['Pumpkin Soup (m902)', 'Pork Tenderloin Special (m1791)', 'Jalapeño Poppers Classic (m1310)', 'Breakfast Potatoes Classic (m1901)', 'Cinnamon Roll Spicy (m751)']",0.125
user_329_lunch,lunch,Mushroom Soup Classic (m1299),"['Mushroom Soup Classic (m1299)', 'Goat Cheese Crostini Light (m327)', 'Churros Spicy (m1336)', 'Calamari (m678)', 'French Onion Soup Deluxe (m1993)']",0.125
user_330_dinner,dinner,Cobbler Light (m1340),"['Cobbler Light (m1340)', 'French Fries Mild (m13)']",0.2
user_331_snacks,snacks,Crème Brûlée Special (m619),"['Crème Brûlée Special (m619)', 'Beef Burrito Special (m853)', 'Mozzarella Sticks Deluxe (m885)', 'Bruschetta Light (m113)']",0.475
user_332_snacks,snacks,Crepes Light (m1162),"['Crepes Light (m1162)', 'Asparagus Special (m87)', 'Fruit Smoothie Bowl Spicy (m1385)', 'Roasted Carrots Classic (m1729)']",0.475
user_333_lunch,lunch,Hot Chocolate Premium (m1153),"['Hot Chocolate Premium (m1153)', 'Corn on the Cob Mild (m1503)', 'Yogurt Premium (m1813)', 'Iced Tea Premium (m1841)']",0.39166666666666666
user_334_snacks,snacks,Gazpacho Mild (m790),"['Gazpacho Mild (m790)', 'Gazpacho Light (m433)', 'Hummus with Pita Special (m1181)', 'Chicken Teriyaki Premium (m1894)', 'Asparagus Special (m1111)']",0.5
user_335_lunch,lunch,Chicken Quesadilla Mild (m1786),"['Chicken Quesadilla Mild (m1786)', 'Nicoise Salad Deluxe (m1602)', 'Éclair Classic (m829)', 'Hash Browns Deluxe (m1143)', 'Ice Cream Classic (m533)']",0.3125
user_336_snacks,snacks,Pork Ribs Spicy (m889),"['Pork Ribs Spicy (m889)', 'Spinach Salad Spicy (m118)', 'Rice Pudding Spicy (m1100)']",0.45
user_337_snacks,snacks,Shrimp Cocktail Premium (m1009),"['Shrimp Cocktail Premium (m1009)', 'Potato Salad (m1206)', 'Sliders Classic (m194)', 'Bacon Wrapped Dates Premium (m1333)']",0.6
user_338_dinner,dinner,Shrimp Scampi Classic (m1880),"['Shrimp Scampi Classic (m1880)', 'Smoothie Deluxe (m1091)', 'Oysters Premium (m308)']",0.29375
user_339_dinner,dinner,Split Pea Soup Premium (m386),"['Split Pea Soup Premium (m386)', 'Ramen (m999)', 'Brussels Sprouts Classic (m800)', 'Hot and Sour Soup Classic (m1562)']",0.2875
user_340_snacks,snacks,Oysters Classic (m256),"['Oysters Classic (m256)', 'Bacon Wrapped Dates Light (m1947)', 'Chicken Souvlaki Spicy (m618)', 'Potato Skins Mild (m186)', 'Calamari Light (m1213)']",0.125
user_341_snacks,snacks,Water Premium (m1904),"['Water Premium (m1904)', 'Baklava Deluxe (m990)', 'Deviled Eggs Deluxe (m1126)']",0.45
user_342_dinner,dinner,Cauliflower Mash Deluxe (m101),"['Cauliflower Mash Deluxe (m101)', 'Pineapple Juice Mild (m442)', 'Americano Classic (m1359)', 'Peach Tea Mild (m1137)']",0.47500000000000003
user_343_breakfast,breakfast,Mushroom Soup Light (m603),"['Mushroom Soup Light (m603)', 'Quiche Classic (m871)', 'Cookies Special (m1463)', 'Yogurt Spicy (m1927)']",0.475
user_344_breakfast,breakfast,Corn on the Cob Deluxe (m934),"['Corn on the Cob Deluxe (m934)', 'Cobbler Light (m384)', 'Cheese Platter Mild (m1169)', 'Omelet Spicy (m1023)']",0.35
user_345_lunch,lunch,Beef Carpaccio Special (m1827),"['Beef Carpaccio Special (m1827)', 'Grilled Salmon Spicy (m1470)', 'Rice Pilaf Premium (m1427)', 'Carrot Ginger Soup Spicy (m752)']",0.35
user_346_breakfast,breakfast,Gelato Special (m153),"['Gelato Special (m153)', 'Chicken Tortilla Soup Special (m420)', 'Grilled Chicken Classic (m396)', 'Grilled Zucchini Classic (m1779)', 'Shrimp Salad Light (m1728)']",0.25
user_347_breakfast,breakfast,Vanilla Latte Spicy (m633),"['Vanilla Latte Spicy (m633)', 'Cannoli (m1090)', 'Beet Salad Deluxe (m986)', 'Oysters Premium (m308)']",0.225
user_348_dinner,dinner,Bread Pudding Premium (m693),"['Bread Pudding Premium (m693)', 'Coffee Deluxe (m805)', 'Chocolate Mousse Premium (m613)', 'Lamb Chops Premium (m305)']",0.5166666666666666
user_349_lunch,lunch,Coleslaw Special (m2),"['Coleslaw Special (m2)', 'Mango Juice Premium (m1314)', 'Carrot Cake Light (m75)', 'Pasta Carbonara Special (m1996)', 'Vegetable Soup Premium (m1679)']",0.5
user_350_lunch,lunch,Tuna Salad Deluxe (m403),"['Tuna Salad Deluxe (m403)', 'Salmon Fillet Mild (m1392)', 'Dumplings Spicy (m431)', 'Tomato Juice (m51)']",0.39166666666666666
user_351_dinner,dinner,Garlic Bread Light (m35),"['Garlic Bread Light (m35)', 'Iced Tea Spicy (m367)', 'Biscuits and Gravy (m641)', 'Meatball Sub Mild (m1891)']",0.45000000000000007
user_352_breakfast,breakfast,Pho (m1595),"['Pho (m1595)', 'Biscuits and Gravy Classic (m217)', 'Steak Fajitas Deluxe (m484)', 'Goat Cheese Crostini Mild (m261)']",0.2875
user_353_snacks,snacks,Chicken Wings Deluxe (m1300),"['Chicken Wings Deluxe (m1300)', 'Panna Cotta Special (m843)']",0.05
user_354_lunch,lunch,Cola Mild (m205),"['Cola Mild (m205)', 'French Fries (m223)', 'Beef Burrito Deluxe (m21)', 'Red Velvet Cake Special (m1633)']",0.4125
user_355_dinner,dinner,Cookies Mild (m465),"['Cookies Mild (m465)', 'Baked Beans (m429)', 'Chocolate Milk Light (m1191)', 'Ratatouille Spicy (m1698)', 'Gazpacho Special (m98)']",0.375
user_356_breakfast,breakfast,Cola Classic (m1704),"['Cola Classic (m1704)', 'Egg Salad Mild (m1423)', 'Corned Beef Hash Mild (m180)', 'Carrot Ginger Soup Special (m1564)']",0.5166666666666666
user_357_lunch,lunch,Stuffing Deluxe (m601),"['Stuffing Deluxe (m601)', 'Hash Browns Classic (m1538)']",0.175
user_358_breakfast,breakfast,Nicoise Salad Premium (m660),"['Nicoise Salad Premium (m660)', 'Bacon Wrapped Dates Light (m1947)', 'Tuna Tartare Spicy (m1404)', 'Breakfast Sandwich Special (m898)', 'Flan Spicy (m1476)']",0.5625
user_359_dinner,dinner,Lentil Soup Deluxe (m1610),"['Lentil Soup Deluxe (m1610)', 'Caprese Salad Spicy (m1963)']",0.15000000000000002
user_360_snacks,snacks,Soy Milk Spicy (m401),"['Soy Milk Spicy (m401)', 'Lemonade (m996)']",0.4875
user_361_breakfast,breakfast,Butternut Squash Soup (m530),"['Butternut Squash Soup (m530)', 'Pineapple Juice Mild (m442)', 'BBQ Chicken Classic (m863)']",0.45
user_362_dinner,dinner,Strawberry Shortcake Mild (m629),"['Strawberry Shortcake Mild (m629)', 'Mediterranean Salad Mild (m181)', 'Chicken Quesadilla Mild (m1786)', 'Chef Salad Spicy (m661)']",0.42500000000000004
user_363_breakfast,breakfast,Chicken Parmesan Spicy (m1108),"['Chicken Parmesan Spicy (m1108)', 'Samosas Mild (m1776)', 'Tuna Tartare Mild (m1128)', 'Pepsi (m254)']",0.475
user_364_breakfast,breakfast,Mashed Potatoes Classic (m1313),"['Mashed Potatoes Classic (m1313)', 'Spinach Salad (m1644)']",0.175
user_365_dinner,dinner,Spring Rolls Classic (m190),"['Spring Rolls Classic (m190)', 'Scone Premium (m1726)', 'Panna Cotta Special (m843)', 'Mango Juice Spicy (m1967)']",0.32499999999999996
user_366_snacks,snacks,Fruit Salad Light (m719),"['Fruit Salad Light (m719)', 'Vegetable Soup Mild (m794)', 'Cucumber Salad (m1149)']",0.2625
user_367_snacks,snacks,Coffee Deluxe (m805),"['Coffee Deluxe (m805)', 'Potato Skins Deluxe (m759)', 'Sorbet Deluxe (m1941)', 'Cauliflower Mash Spicy (m950)', 'BBQ Chicken Special (m1736)']",0.5625
user_368_lunch,lunch,Bagel Mild (m375),"['Bagel Mild (m375)', 'Caprese Salad Spicy (m333)', 'Yogurt Premium (m99)', 'Chicken Noodle Soup Spicy (m1946)', 'Fruit Smoothie Bowl Mild (m457)']",0.25
user_369_snacks,snacks,Greek Salad Special (m505),"['Greek Salad Special (m505)', 'Pineapple Juice Mild (m18)']",0.05
user_370_dinner,dinner,Donut Spicy (m632),"['Donut Spicy (m632)', 'Ginger Ale Deluxe (m415)', 'Mediterranean Salad Light (m1472)', 'Cappuccino Light (m337)']",0.31875
user_371_lunch,lunch,Kale Salad Classic (m1622),"['Kale Salad Classic (m1622)', 'Churros (m1575)', 'Americano Special (m294)']",0.325
user_372_breakfast,breakfast,Pork Schnitzel Mild (m32),"['Pork Schnitzel Mild (m32)', 'Pork Fried Rice Special (m1769)', 'Cappuccino Spicy (m1305)', 'Gelato Light (m1258)', 'Hot Tea Premium (m1058)']",0.625
user_373_lunch,lunch,Beef Kebab Classic (m485),"['Beef Kebab Classic (m485)', 'Fish Curry Spicy (m1800)', 'Ratatouille Premium (m1649)']",0.24166666666666667
user_374_breakfast,breakfast,Chicken Rice Soup Special (m1165),"['Chicken Rice Soup Special (m1165)', 'Carrot Cake (m1720)', 'Mushroom Soup Light (m1563)', 'Mozzarella Sticks (m390)']",0.5375
user_375_dinner,dinner,Egg Salad Mild (m1423),"['Egg Salad Mild (m1423)', 'Chicken Souvlaki Spicy (m618)', 'Chocolate Cake (m1926)', 'Chicken Rice Soup Mild (m1017)', 'Pasta Salad Light (m607)']",0.30000000000000004
user_376_snacks,snacks,Iced Tea Mild (m1425),"['Iced Tea Mild (m1425)', 'Beef Lo Mein Premium (m1624)', 'Iced Coffee (m1499)', 'Mediterranean Salad Special (m726)', 'Gazpacho Spicy (m877)']",0.125
user_377_lunch,lunch,Pork Schnitzel Premium (m1731),"['Pork Schnitzel Premium (m1731)', 'Hot and Sour Soup Spicy (m1278)', 'Tomato Soup Classic (m1658)']",0.2625
user_378_dinner,dinner,Vegetable Stir Fry Premium (m861),"['Vegetable Stir Fry Premium (m861)', 'Pudding Light (m1552)']",0.175
user_379_lunch,lunch,Chicken Quesadilla Premium (m951),"['Chicken Quesadilla Premium (m951)', 'Veggie Pizza Spicy (m1267)']",0.3416666666666667
user_380_dinner,dinner,Edamame Premium (m307),"['Edamame Premium (m307)', 'Éclair Classic (m829)', 'Bacon Premium (m240)', 'Minestrone Premium (m1051)']",0.4125
user_381_lunch,lunch,Salmon Teriyaki Light (m183),"['Salmon Teriyaki Light (m183)', 'Ramen (m1752)', 'Gazpacho Deluxe (m473)', 'Americano Deluxe (m862)', 'Chicken Noodle Soup Deluxe (m1473)']",0.5833333333333333
user_382_snacks,snacks,Coleslaw Light (m440),"['Coleslaw Light (m440)', 'Dumplings Spicy (m431)', 'Shrimp Cocktail Classic (m1918)', 'Crab Cakes (m1547)']",0.6
user_383_breakfast,breakfast,Grilled Salmon Deluxe (m645),"['Grilled Salmon Deluxe (m645)', 'Scrambled Eggs Premium (m525)', 'Waffles Mild (m273)', 'Corn Chowder Deluxe (m323)', 'Bacon Wrapped Dates Premium (m1097)']",0.3125
user_384_dinner,dinner,Mushroom Soup Spicy (m1455),"['Mushroom Soup Spicy (m1455)', 'Vegetable Stir Fry Premium (m861)', 'Green Beans Classic (m949)', 'Sautéed Mushrooms Special (m602)', 'Raspberry Lemonade Spicy (m1589)']",0.47500000000000003
user_385_dinner,dinner,Espresso Premium (m114),"['Espresso Premium (m114)', 'Cheesecake Deluxe (m1580)', 'Kale Salad Special (m1855)', 'Gelato Special (m389)', 'Rice Noodles Light (m1465)']",0.5
user_386_breakfast,breakfast,Polenta Mild (m1032),"['Polenta Mild (m1032)', 'Sautéed Mushrooms (m1748)', 'Cereal Special (m78)', 'Caprese Salad Premium (m1923)', 'Chicken Parmesan Mild (m914)']",0.5
user_387_breakfast,breakfast,Pancakes Premium (m480),"['Pancakes Premium (m480)', 'Beef Burrito Classic (m1543)', 'Cobbler Premium (m1605)']",0.2625
user_388_breakfast,breakfast,Cheesecake Deluxe (m565),"['Cheesecake Deluxe (m565)', 'Grilled Salmon Mild (m946)', 'Soy Milk Deluxe (m376)']",0.5125
user_389_lunch,lunch,Potato Skins Spicy (m910),"['Potato Skins Spicy (m910)', 'Tomato Juice Classic (m908)']",0.175
user_390_breakfast,breakfast,Chicken Parmesan Classic (m264),"['Chicken Parmesan Classic (m264)', 'Corn Chowder Light (m410)']",0.05
user_391_dinner,dinner,Steak Fajitas Light (m528),"['Steak Fajitas Light (m528)', 'Burger Premium (m958)', 'Potato Salad (m1964)']",0.275
user_392_lunch,lunch,Breakfast Tacos Classic (m1840),"['Breakfast Tacos Classic (m1840)', 'French Fries Mild (m13)']",0.175
user_393_lunch,lunch,Pudding Mild (m1526),"['Pudding Mild (m1526)', 'Potato Salad Mild (m1209)', 'Oat Milk Deluxe (m1141)']",0.325
user_394_snacks,snacks,Custard Spicy (m1617),"['Custard Spicy (m1617)', 'Fruit Smoothie Bowl Classic (m1435)']",0.05
user_395_breakfast,breakfast,Cupcakes Premium (m518),"['Cupcakes Premium (m518)', 'Red Velvet Cake Special (m1633)', 'Muffin Premium (m1888)']",0.45
user_396_breakfast,breakfast,Potato Salad Spicy (m737),"['Potato Salad Spicy (m737)', 'Frittata (m1242)', 'Pasta Carbonara Deluxe (m1709)', 'Clam Chowder Premium (m359)']",0.6
user_397_dinner,dinner,Vegetable Soup Classic (m1988),"['Vegetable Soup Classic (m1988)', 'Sorbet Deluxe (m1941)', 'Croissant Spicy (m251)', 'Minestrone Premium (m471)', 'Crème Brûlée Spicy (m1753)']",0.34375
user_398_dinner,dinner,French Onion Soup Spicy (m765),"['French Onion Soup Spicy (m765)', 'Waldorf Salad (m1808)']",0.125
user_399_snacks,snacks,Chocolate Milk Spicy (m121),"['Chocolate Milk Spicy (m121)', 'Deviled Eggs Premium (m1112)', 'Cappuccino Mild (m393)', 'Chai Latte Mild (m1560)']",0.6
user_400_snacks,snacks,Bean Soup Premium (m1936),"['Bean Soup Premium (m1936)', 'Coleslaw Premium (m979)', 'Quinoa Salad Spicy (m1817)', 'Vegetable Curry Deluxe (m357)', 'Mushroom Soup Classic (m74)']",0.625
user_401_breakfast,breakfast,Clam Chowder Light (m1467),"['Clam Chowder Light (m1467)', 'Split Pea Soup Classic (m1223)', 'Chicken Wings Deluxe (m1300)', 'Yams Deluxe (m1751)', 'Chicken Teriyaki Deluxe (m443)']",0.125
user_402_snacks,snacks,Chicken Wings Deluxe (m1441),"['Chicken Wings Deluxe (m1441)', 'Bean Soup Classic (m1439)']",0.05
user_403_dinner,dinner,Arugula Salad (m152),"['Arugula Salad (m152)', 'Calamari Classic (m846)', 'Apple Juice Deluxe (m587)', 'Waffles Deluxe (m503)']",0.32499999999999996
user_404_lunch,lunch,Tomato Soup Mild (m1710),"['Tomato Soup Mild (m1710)', 'Breakfast Sandwich Special (m141)']",0.175
user_405_dinner,dinner,Pumpkin Soup (m1135),"['Pumpkin Soup (m1135)', 'Bruschetta (m1357)']",0.14375
user_406_snacks,snacks,Milk Light (m929),"['Milk Light (m929)', 'Potato Salad Mild (m1209)', 'Stuffed Peppers Spicy (m953)', 'Baked Potato Light (m317)']",0.475
user_407_snacks,snacks,Potato Skins Deluxe (m772),"['Potato Skins Deluxe (m772)', 'Vegetable Soup Premium (m1928)', 'Pumpkin Soup Special (m1766)']",0.075
user_408_dinner,dinner,Shrimp Scampi Deluxe (m1942),"['Shrimp Scampi Deluxe (m1942)', 'Dumplings Spicy (m925)', 'Cobb Salad (m372)', 'Vegetable Soup Premium (m959)']",0.2875
user_409_dinner,dinner,Fried Pickles Deluxe (m146),"['Fried Pickles Deluxe (m146)', 'Chicken Noodle Soup (m119)', 'Chef Salad Special (m1403)', 'Pork Ribs Special (m1413)', 'Garden Salad Premium (m54)']",0.34375
user_410_lunch,lunch,Crepes Premium (m26),"['Crepes Premium (m26)', 'Beef Stew Light (m136)', 'Crème Brûlée Deluxe (m1047)']",0.075
user_411_lunch,lunch,Samosas Special (m669),"['Samosas Special (m669)', 'Pasta Salad Light (m607)', 'Cobbler Premium (m1816)']",0.075
user_412_dinner,dinner,Lamb Chops Light (m1042),"['Lamb Chops Light (m1042)', 'Spinach Salad Classic (m324)', 'Avocado Toast Spicy (m848)', 'Pho (m374)']",0.5
user_413_dinner,dinner,Split Pea Soup Spicy (m411),"['Split Pea Soup Spicy (m411)', 'Corn on the Cob Spicy (m1706)', 'Edamame Classic (m1037)', 'Churros Special (m1883)']",0.5375
user_414_lunch,lunch,Mango Juice Special (m773),"['Mango Juice Special (m773)', 'Gelato (m22)', 'Creamed Spinach Mild (m1205)']",0.3875
user_415_dinner,dinner,Tea Premium (m964),"['Tea Premium (m964)', 'Roasted Carrots Light (m417)']",0.2375
user_416_lunch,lunch,Potato Leek Soup Premium (m1545),"['Potato Leek Soup Premium (m1545)', 'Corn on the Cob Deluxe (m934)', 'Potato Salad Special (m1864)', 'BBQ Chicken Special (m1736)']",0.4125
user_417_lunch,lunch,Caprese Salad Spicy (m1963),"['Caprese Salad Spicy (m1963)', 'Stuffed Mushrooms Light (m1554)', 'Pudding Deluxe (m932)']",0.16875
user_418_dinner,dinner,Corn Chowder Mild (m783),"['Corn Chowder Mild (m783)', 'Fruit Salad Deluxe (m647)', 'Bagel Mild (m375)', 'Mozzarella Sticks Special (m1532)', 'Biscuits and Gravy Classic (m1053)']",0.21875
user_419_dinner,dinner,Hash Browns Classic (m1538),"['Hash Browns Classic (m1538)', 'Flan Mild (m86)', 'Potato Leek Soup Deluxe (m1122)']",0.16875
user_420_snacks,snacks,Peach Tea Deluxe (m718),"['Peach Tea Deluxe (m718)', 'Cupcakes Classic (m1003)', 'Hot Chocolate Classic (m887)', 'Tomato Soup Mild (m1710)']",0.1
user_421_snacks,snacks,Yogurt Classic (m1),"['Yogurt Classic (m1)', 'Cola Premium (m1559)', 'Lamb Kebab Deluxe (m1851)', 'Clams Casino Mild (m263)']",0.6
user_422_snacks,snacks,Carrot Cake Light (m1950),"['Carrot Cake Light (m1950)', 'Brownies Spicy (m1697)', 'Macarons Mild (m791)', 'Cappuccino Light (m1708)', 'Pasta Carbonara Special (m1996)']",0.3125
user_423_lunch,lunch,Spinach Artichoke Dip Special (m347),"['Spinach Artichoke Dip Special (m347)', 'Hot and Sour Soup Spicy (m581)', 'Fruit Salad Special (m1326)']",0.325
user_424_breakfast,breakfast,French Toast Classic (m491),"['French Toast Classic (m491)', 'Macarons Light (m1884)', 'Chicken Rice Soup Deluxe (m1825)']",0.075
user_425_snacks,snacks,Espresso Spicy (m1011),"['Espresso Spicy (m1011)', 'Meatball Sub Mild (m351)', 'Hot and Sour Soup Classic (m1562)']",0.45
user_426_breakfast,breakfast,Lobster Bisque Mild (m495),"['Lobster Bisque Mild (m495)', 'Pancakes Premium (m480)', 'Croissant Spicy (m891)']",0.325
user_427_snacks,snacks,Hot and Sour Soup Special (m1905),"['Hot and Sour Soup Special (m1905)', 'Carrot Cake Light (m1950)', 'Deviled Eggs Premium (m172)', 'Chef Salad Special (m1403)']",0.475
user_428_breakfast,breakfast,Gazpacho Special (m1477),"['Gazpacho Special (m1477)', 'Soy Milk Spicy (m435)', 'Breakfast Sandwich Spicy (m1078)', 'Fried Pickles Classic (m1650)', 'Pumpkin Soup Special (m568)']",0.5
user_429_snacks,snacks,Fruit Salad Classic (m712),"['Fruit Salad Classic (m712)', 'Chef Salad Special (m379)', 'Onion Rings Spicy (m1670)', 'Waffles Spicy (m521)', 'Deviled Eggs Mild (m259)']",0.625
user_430_dinner,dinner,Pancakes Deluxe (m1154),"['Pancakes Deluxe (m1154)', 'Lentil Soup Special (m580)', 'Pho (m47)', 'Mediterranean Salad Mild (m1355)', 'Rice Pilaf (m392)']",0.34375
user_431_dinner,dinner,Cola Deluxe (m204),"['Cola Deluxe (m204)', 'Vegetable Curry Special (m1030)']",0.3416666666666667
user_432_lunch,lunch,Espresso Deluxe (m165),"['Espresso Deluxe (m165)', 'Mozzarella Sticks Deluxe (m1591)', 'Grilled Salmon Premium (m34)', 'French Fries Deluxe (m758)']",0.475
user_433_snacks,snacks,Tomato Soup Premium (m1418),"['Tomato Soup Premium (m1418)', 'Gelato Light (m1258)', 'Bruschetta Special (m1038)', 'Split Pea Soup Spicy (m1319)']",0.475
user_434_dinner,dinner,Vegetable Soup Special (m14),"['Vegetable Soup Special (m14)', 'Apple Juice Classic (m1738)', 'Biscuits and Gravy (m641)', 'Pudding Premium (m1749)', 'Chicken Souvlaki Premium (m434)']",0.40625
user_435_breakfast,breakfast,Lentil Soup Special (m580),"['Lentil Soup Special (m580)', 'Pho (m47)', 'Meatball Sub Spicy (m402)']",0.45
user_436_breakfast,breakfast,Toast (m817),"['Toast (m817)', 'Coleslaw Light (m1858)']",0.2375
user_437_lunch,lunch,Omelet Mild (m1850),"['Omelet Mild (m1850)', 'Calamari Mild (m1929)', 'Bacon Classic (m1130)', 'Caprese Salad Premium (m947)']",0.2875
user_438_dinner,dinner,Cucumber Salad (m1149),"['Cucumber Salad (m1149)', 'Potato Salad Spicy (m600)']",0.175
user_439_snacks,snacks,Grilled Eggplant Light (m1890),"['Grilled Eggplant Light (m1890)', 'Chicken Fried Rice Premium (m248)', 'Taco Salad Classic (m475)']",0.45
user_440_breakfast,breakfast,Greek Salad Special (m505),"['Greek Salad Special (m505)', 'Baklava Spicy (m664)', 'Deviled Eggs Classic (m930)', 'Scone Mild (m1690)']",0.225
user_441_snacks,snacks,Arugula Salad (m152),"['Arugula Salad (m152)', 'Mediterranean Salad Mild (m1355)']",0.05
user_442_breakfast,breakfast,Crème Brûlée Deluxe (m1047),"['Crème Brûlée Deluxe (m1047)', 'Raspberry Lemonade (m445)', 'Butternut Squash Soup Special (m744)', 'Cappuccino Spicy (m1305)']",0.6
user_443_snacks,snacks,Beef Kebab Deluxe (m416),"['Beef Kebab Deluxe (m416)', 'Fish Tacos Deluxe (m1494)']",0.05
user_444_snacks,snacks,Cinnamon Roll Spicy (m751),"['Cinnamon Roll Spicy (m751)', 'Edamame Premium (m307)', 'Sliders Light (m1277)', 'Quinoa Salad Spicy (m943)']",0.6
user_445_dinner,dinner,Cheesecake Deluxe (m1156),"['Cheesecake Deluxe (m1156)', 'Tater Tots Mild (m1118)', 'Water Mild (m258)', 'Caprese Salad Spicy (m753)', 'Potato Salad Classic (m1537)']",0.5
user_446_snacks,snacks,Hot and Sour Soup Spicy (m581),"['Hot and Sour Soup Spicy (m581)', 'Arugula Salad (m842)', 'English Muffin Classic (m68)']",0.075
user_447_breakfast,breakfast,Shrimp Salad (m1954),"['Shrimp Salad (m1954)', 'Spinach Salad Mild (m139)', 'Tomato Juice (m299)']",0.325
user_448_breakfast,breakfast,Crab Cakes Classic (m1457),"['Crab Cakes Classic (m1457)', 'Lentil Soup Classic (m992)']",0.05
user_449_lunch,lunch,Asparagus Spicy (m1536),"['Asparagus Spicy (m1536)', 'Fruit Smoothie Bowl Deluxe (m1429)', 'Fish Tacos Mild (m1445)', 'Mashed Potatoes Premium (m231)']",0.5375
user_450_breakfast,breakfast,Fruit Bowl Light (m188),"['Fruit Bowl Light (m188)', 'Herbal Tea Premium (m651)', 'Bacon Premium (m240)', 'Hot Tea Classic (m1948)', 'Brownies Deluxe (m966)']",0.375
user_451_dinner,dinner,Cereal Special (m78),"['Cereal Special (m78)', 'Beef Stew Special (m1513)']",0.4666666666666667
user_452_snacks,snacks,Cobb Salad Classic (m1586),"['Cobb Salad Classic (m1586)', 'Stuffing Premium (m70)', 'Chef Salad (m1171)', 'Strawberry Smoothie Classic (m88)', 'Mocha Classic (m285)']",0.5
