user_id,meal_occasion,K_meals,team,team_size,req_categories,covered_categories,coverage_pct,goodness_ultra
user_353_snacks,snacks,3,"['Hummus with Pita Classic (m6)', 'Ramen Special (m9)', 'French Fries Mild (m13)']",3,1,1,100.0,0.575
user_354_lunch,lunch,3,"['Fish Tacos Spicy (m1561)', 'Chicken Wings Deluxe (m52)', 'Mocha Classic (m285)']",3,4,4,100.0,0.575
user_355_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Gelato Special (m389)', 'Hot Tea Spicy (m277)']",3,5,5,100.0,0.55
user_356_breakfast,breakfast,3,"['Cereal Special (m78)', 'Mango Juice Spicy (m233)', 'Breakfast Sandwich Special (m898)']",3,3,3,100.0,0.575
user_357_lunch,lunch,3,"['Fish Tacos Spicy (m1561)', 'Couscous Classic (m1639)', 'Chicken Souvlaki (m27)']",3,3,3,100.0,0.575
user_358_breakfast,breakfast,3,"['Milk Spicy (m16)', 'Cereal Special (m78)', 'Chicken Skewers Spicy (m100)']",3,2,2,100.0,0.575
user_359_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Gelato Special (m389)', 'Hot Tea Spicy (m277)']",3,5,5,100.0,0.55
user_360_snacks,snacks,3,"['Banana Split Mild (m5)', 'Gelato (m22)', 'Donut Special (m31)']",3,2,2,100.0,0.575
user_361_breakfast,breakfast,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_362_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Gelato Special (m389)', 'Hot Tea Spicy (m277)']",3,5,5,100.0,0.55
user_363_breakfast,breakfast,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_364_breakfast,breakfast,3,"['Cereal Special (m78)', 'Mango Juice Spicy (m233)', 'Breakfast Sandwich Special (m898)']",3,3,3,100.0,0.575
user_365_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Gelato Special (m389)', 'Hot Tea Spicy (m277)']",3,5,5,100.0,0.55
user_366_snacks,snacks,3,"['Tomato Juice (m51)', 'Chicken Skewers Spicy (m100)', 'Oat Milk Light (m109)']",3,2,2,100.0,0.575
user_367_snacks,snacks,3,"['Banana Split Mild (m5)', 'Gelato (m22)', 'Donut Special (m31)']",3,2,2,100.0,0.575
user_368_lunch,lunch,3,"['Fish Tacos Spicy (m1561)', 'Couscous Classic (m1639)', 'Chicken Souvlaki (m27)']",3,3,3,100.0,0.575
user_369_snacks,snacks,3,"['Banana Split Mild (m5)', 'Chocolate Cake Special (m8)', 'Gelato (m17)']",3,1,1,100.0,0.575
user_370_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Green Beans (m29)', 'Donut Special (m31)']",3,4,4,100.0,0.575
user_371_lunch,lunch,3,"['Fish Tacos Spicy (m1561)', 'Couscous Classic (m1639)', 'Chicken Souvlaki (m27)']",3,3,3,100.0,0.575
user_372_breakfast,breakfast,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_373_lunch,lunch,3,"['Cranberry Juice Spicy (m320)', 'Kale Salad (m358)', 'Chicken Alfredo Premium (m591)']",3,3,3,100.0,0.575
user_374_breakfast,breakfast,3,"['Milk Spicy (m16)', 'Cereal Special (m78)', 'Chicken Skewers Spicy (m100)']",3,2,2,100.0,0.575
user_375_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Beef Burrito Deluxe (m21)', 'Stuffed Mushrooms Classic (m154)']",3,5,5,100.0,0.55
user_376_snacks,snacks,3,"['Hummus with Pita Classic (m6)', 'Ramen Special (m9)', 'French Fries Mild (m13)']",3,1,1,100.0,0.575
user_377_lunch,lunch,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_378_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Chicken Wings Deluxe (m52)', 'Mocha Classic (m285)']",3,4,4,100.0,0.575
user_379_lunch,lunch,3,"['Spinach Salad Spicy (m118)', 'Strawberry Smoothie (m133)', 'Vegetable Soup Spicy (m804)']",3,3,3,100.0,0.575
user_380_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Green Beans (m29)', 'Donut Special (m31)']",3,4,4,100.0,0.575
user_381_lunch,lunch,3,"['Spinach Salad Spicy (m118)', 'Strawberry Smoothie (m133)', 'Vegetable Soup Spicy (m804)']",3,3,3,100.0,0.575
user_382_snacks,snacks,3,"['Hummus with Pita Classic (m6)', 'Ramen Special (m9)', 'French Fries Mild (m13)']",3,1,1,100.0,0.575
user_383_breakfast,breakfast,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_384_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Beef Burrito Deluxe (m21)', 'Stuffed Mushrooms Classic (m154)']",3,5,5,100.0,0.55
user_385_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Pork Schnitzel Mild (m32)', 'Strawberry Smoothie Premium (m157)']",3,4,4,100.0,0.575
user_386_breakfast,breakfast,3,"['Milk Spicy (m16)', 'Cereal Special (m78)', 'Chicken Skewers Spicy (m100)']",3,2,2,100.0,0.575
user_387_breakfast,breakfast,3,"['Milk Spicy (m16)', 'Cereal Special (m78)', 'Chicken Skewers Spicy (m100)']",3,2,2,100.0,0.575
user_388_breakfast,breakfast,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_389_lunch,lunch,3,"['Fish Tacos Spicy (m1561)', 'Couscous Classic (m1639)', 'Chicken Souvlaki (m27)']",3,3,3,100.0,0.575
user_390_breakfast,breakfast,3,"['Cereal Special (m78)', 'Mango Juice Spicy (m233)', 'Breakfast Sandwich Special (m898)']",3,3,3,100.0,0.575
user_391_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Gelato Special (m389)', 'Hot Tea Spicy (m277)']",3,5,5,100.0,0.55
user_392_lunch,lunch,3,"['Fish Tacos Spicy (m1561)', 'Couscous Classic (m1639)', 'Chicken Souvlaki (m27)']",3,3,3,100.0,0.575
user_393_lunch,lunch,3,"['Fish Tacos Spicy (m1561)', 'Couscous Classic (m1639)', 'Chicken Souvlaki (m27)']",3,3,3,100.0,0.575
user_394_snacks,snacks,3,"['Peach Tea Deluxe (m4)', 'Banana Split Mild (m5)', 'Raspberry Lemonade Mild (m10)']",3,1,1,100.0,0.575
user_395_breakfast,breakfast,3,"['Milk Spicy (m16)', 'Cereal Special (m78)', 'Chicken Skewers Spicy (m100)']",3,2,2,100.0,0.575
user_396_breakfast,breakfast,3,"['Milk Spicy (m16)', 'Cereal Special (m78)', 'Chicken Skewers Spicy (m100)']",3,2,2,100.0,0.575
user_397_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Green Beans (m29)', 'Donut Special (m31)']",3,4,4,100.0,0.575
user_398_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Gelato Special (m389)', 'Hot Tea Spicy (m277)']",3,5,5,100.0,0.55
user_399_snacks,snacks,3,"['Hummus with Pita Classic (m6)', 'Ramen Special (m9)', 'French Fries Mild (m13)']",3,1,1,100.0,0.575
user_400_snacks,snacks,3,"['Peach Tea Deluxe (m4)', 'Banana Split Mild (m5)', 'Raspberry Lemonade Mild (m10)']",3,1,1,100.0,0.575
user_401_breakfast,breakfast,3,"['Milk Spicy (m16)', 'Cereal Special (m78)', 'Chicken Skewers Spicy (m100)']",3,2,2,100.0,0.575
user_402_snacks,snacks,3,"['Banana Split Mild (m5)', 'Chocolate Cake Special (m8)', 'Gelato (m17)']",3,1,1,100.0,0.575
user_403_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Beef Burrito Deluxe (m21)', 'Stuffed Mushrooms Classic (m154)']",3,5,5,100.0,0.55
user_404_lunch,lunch,3,"['Spinach Salad Spicy (m118)', 'Strawberry Smoothie (m133)', 'Vegetable Soup Spicy (m804)']",3,3,3,100.0,0.575
user_405_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Green Beans (m29)', 'Donut Special (m31)']",3,4,4,100.0,0.575
user_406_snacks,snacks,3,"['Hummus with Pita Classic (m6)', 'Ramen Special (m9)', 'French Fries Mild (m13)']",3,1,1,100.0,0.575
user_407_snacks,snacks,3,"['Banana Split Mild (m5)', 'Chocolate Cake Special (m8)', 'Gelato (m17)']",3,1,1,100.0,0.575
user_408_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Pork Schnitzel Mild (m32)', 'Strawberry Smoothie Premium (m157)']",3,4,4,100.0,0.575
user_409_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Pork Schnitzel Mild (m32)', 'Strawberry Smoothie Premium (m157)']",3,4,4,100.0,0.575
user_410_lunch,lunch,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_411_lunch,lunch,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_412_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Gelato Special (m389)', 'Hot Tea Spicy (m277)']",3,5,5,100.0,0.55
user_413_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Chicken Wings Deluxe (m52)', 'Mocha Classic (m285)']",3,4,4,100.0,0.575
user_414_lunch,lunch,3,"['Fish Tacos Spicy (m1561)', 'Chicken Wings Deluxe (m52)', 'Mocha Classic (m285)']",3,4,4,100.0,0.575
user_415_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Green Beans (m29)', 'Donut Special (m31)']",3,4,4,100.0,0.575
user_416_lunch,lunch,3,"['Fish Tacos Spicy (m1561)', 'Chicken Wings Deluxe (m52)', 'Mocha Classic (m285)']",3,4,4,100.0,0.575
user_417_lunch,lunch,3,"['Fish Tacos Spicy (m1561)', 'Chicken Wings Deluxe (m52)', 'Mocha Classic (m285)']",3,4,4,100.0,0.575
user_418_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Pork Schnitzel Mild (m32)', 'Strawberry Smoothie Premium (m157)']",3,4,4,100.0,0.575
user_419_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Green Beans (m29)', 'Donut Special (m31)']",3,4,4,100.0,0.575
user_420_snacks,snacks,3,"['Hummus with Pita Classic (m6)', 'Ramen Special (m9)', 'French Fries Mild (m13)']",3,1,1,100.0,0.575
user_421_snacks,snacks,3,"['Peach Tea Deluxe (m4)', 'Banana Split Mild (m5)', 'Raspberry Lemonade Mild (m10)']",3,1,1,100.0,0.575
user_422_snacks,snacks,3,"['Tomato Juice (m51)', 'Chicken Skewers Spicy (m100)', 'Oat Milk Light (m109)']",3,2,2,100.0,0.575
user_423_lunch,lunch,3,"['Fish Tacos Spicy (m1561)', 'Couscous Classic (m1639)', 'Chicken Souvlaki (m27)']",3,3,3,100.0,0.575
user_424_breakfast,breakfast,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_425_snacks,snacks,3,"['Banana Split Mild (m5)', 'Chocolate Cake Special (m8)', 'Gelato (m17)']",3,1,1,100.0,0.575
user_426_breakfast,breakfast,3,"['Milk Spicy (m16)', 'Cereal Special (m78)', 'Chicken Skewers Spicy (m100)']",3,2,2,100.0,0.575
user_427_snacks,snacks,3,"['Hummus with Pita Classic (m6)', 'Ramen Special (m9)', 'French Fries Mild (m13)']",3,1,1,100.0,0.575
user_428_breakfast,breakfast,3,"['Milk Spicy (m16)', 'Cereal Special (m78)', 'Chicken Skewers Spicy (m100)']",3,2,2,100.0,0.575
user_429_snacks,snacks,3,"['Peach Tea Deluxe (m4)', 'Banana Split Mild (m5)', 'Raspberry Lemonade Mild (m10)']",3,1,1,100.0,0.575
user_430_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Pork Schnitzel Mild (m32)', 'Strawberry Smoothie Premium (m157)']",3,4,4,100.0,0.575
user_431_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Couscous Classic (m1639)', 'Chicken Souvlaki (m27)']",3,3,3,100.0,0.575
user_432_lunch,lunch,3,"['Fish Tacos Spicy (m1561)', 'Couscous Classic (m1639)', 'Chicken Souvlaki (m27)']",3,3,3,100.0,0.575
user_433_snacks,snacks,3,"['Banana Split Mild (m5)', 'Chocolate Cake Special (m8)', 'Gelato (m17)']",3,1,1,100.0,0.575
user_434_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Pork Schnitzel Mild (m32)', 'Strawberry Smoothie Premium (m157)']",3,4,4,100.0,0.575
user_435_breakfast,breakfast,3,"['Milk Spicy (m16)', 'Cereal Special (m78)', 'Chicken Skewers Spicy (m100)']",3,2,2,100.0,0.575
user_436_breakfast,breakfast,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_437_lunch,lunch,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_438_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Couscous Classic (m1639)', 'Chicken Souvlaki (m27)']",3,3,3,100.0,0.575
user_439_snacks,snacks,3,"['Tomato Juice (m51)', 'Chicken Skewers Spicy (m100)', 'Oat Milk Light (m109)']",3,2,2,100.0,0.575
user_440_breakfast,breakfast,3,"['Cereal Special (m78)', 'Mango Juice Spicy (m233)', 'Breakfast Sandwich Special (m898)']",3,3,3,100.0,0.575
user_441_snacks,snacks,3,"['Banana Split Mild (m5)', 'Gelato (m22)', 'Donut Special (m31)']",3,2,2,100.0,0.575
user_442_breakfast,breakfast,3,"['Milk Spicy (m16)', 'Cereal Special (m78)', 'Chicken Skewers Spicy (m100)']",3,2,2,100.0,0.575
user_443_snacks,snacks,3,"['Peach Tea Deluxe (m4)', 'Banana Split Mild (m5)', 'Raspberry Lemonade Mild (m10)']",3,1,1,100.0,0.575
user_444_snacks,snacks,3,"['Peach Tea Deluxe (m4)', 'Banana Split Mild (m5)', 'Raspberry Lemonade Mild (m10)']",3,1,1,100.0,0.575
user_445_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Green Beans (m29)', 'Donut Special (m31)']",3,4,4,100.0,0.575
user_446_snacks,snacks,3,"['Hummus with Pita Classic (m6)', 'Ramen Special (m9)', 'French Fries Mild (m13)']",3,1,1,100.0,0.575
user_447_breakfast,breakfast,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_448_breakfast,breakfast,3,"['Milk Spicy (m16)', 'Cereal Special (m78)', 'Chicken Skewers Spicy (m100)']",3,2,2,100.0,0.575
user_449_lunch,lunch,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_450_breakfast,breakfast,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_451_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Couscous Classic (m1639)', 'Chicken Souvlaki (m27)']",3,3,3,100.0,0.575
user_452_snacks,snacks,3,"['Banana Split Mild (m5)', 'Chocolate Cake Special (m8)', 'Gelato (m17)']",3,1,1,100.0,0.575
user_453_snacks,snacks,3,"['Banana Split Mild (m5)', 'Gelato (m22)', 'Donut Special (m31)']",3,2,2,100.0,0.575
user_454_snacks,snacks,3,"['Tomato Juice (m51)', 'Chicken Skewers Spicy (m100)', 'Oat Milk Light (m109)']",3,2,2,100.0,0.575
user_455_breakfast,breakfast,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_456_snacks,snacks,3,"['Hummus with Pita Classic (m6)', 'Ramen Special (m9)', 'French Fries Mild (m13)']",3,1,1,100.0,0.575
user_457_lunch,lunch,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_458_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Beef Burrito Deluxe (m21)', 'Stuffed Mushrooms Classic (m154)']",3,5,5,100.0,0.55
user_459_snacks,snacks,3,"['Banana Split Mild (m5)', 'Gelato (m22)', 'Donut Special (m31)']",3,2,2,100.0,0.575
user_460_breakfast,breakfast,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_461_breakfast,breakfast,3,"['Cereal Special (m78)', 'Mango Juice Spicy (m233)', 'Breakfast Sandwich Special (m898)']",3,3,3,100.0,0.575
user_462_lunch,lunch,3,"['Spinach Salad Spicy (m118)', 'Strawberry Smoothie (m133)', 'Vegetable Soup Spicy (m804)']",3,3,3,100.0,0.575
user_463_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Pork Schnitzel Mild (m32)', 'Strawberry Smoothie Premium (m157)']",3,4,4,100.0,0.575
user_464_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Gelato Special (m389)', 'Hot Tea Spicy (m277)']",3,5,5,100.0,0.55
user_465_snacks,snacks,3,"['Banana Split Mild (m5)', 'Gelato (m22)', 'Donut Special (m31)']",3,2,2,100.0,0.575
user_466_lunch,lunch,3,"['Cranberry Juice Spicy (m320)', 'Kale Salad (m358)', 'Chicken Alfredo Premium (m591)']",3,3,3,100.0,0.575
user_467_snacks,snacks,3,"['Hummus with Pita Classic (m6)', 'Ramen Special (m9)', 'French Fries Mild (m13)']",3,1,1,100.0,0.575
user_468_lunch,lunch,3,"['Cranberry Juice Spicy (m320)', 'Kale Salad (m358)', 'Chicken Alfredo Premium (m591)']",3,3,3,100.0,0.575
user_469_lunch,lunch,3,"['Spinach Salad Spicy (m118)', 'Strawberry Smoothie (m133)', 'Vegetable Soup Spicy (m804)']",3,3,3,100.0,0.575
user_470_breakfast,breakfast,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_471_lunch,lunch,3,"['Fish Tacos Spicy (m1561)', 'Chicken Wings Deluxe (m52)', 'Mocha Classic (m285)']",3,4,4,100.0,0.575
user_472_breakfast,breakfast,3,"['Milk Spicy (m16)', 'Cereal Special (m78)', 'Chicken Skewers Spicy (m100)']",3,2,2,100.0,0.575
user_473_snacks,snacks,3,"['Tomato Juice (m51)', 'Chicken Skewers Spicy (m100)', 'Oat Milk Light (m109)']",3,2,2,100.0,0.575
user_474_lunch,lunch,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_475_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Gelato Special (m389)', 'Hot Tea Spicy (m277)']",3,5,5,100.0,0.55
user_476_snacks,snacks,3,"['Peach Tea Deluxe (m4)', 'Banana Split Mild (m5)', 'Raspberry Lemonade Mild (m10)']",3,1,1,100.0,0.575
user_477_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Beef Burrito Deluxe (m21)', 'Stuffed Mushrooms Classic (m154)']",3,5,5,100.0,0.55
user_478_lunch,lunch,3,"['Fish Tacos Spicy (m1561)', 'Couscous Classic (m1639)', 'Chicken Souvlaki (m27)']",3,3,3,100.0,0.575
user_479_breakfast,breakfast,3,"['Milk Spicy (m16)', 'Cereal Special (m78)', 'Chicken Skewers Spicy (m100)']",3,2,2,100.0,0.575
user_480_lunch,lunch,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_481_snacks,snacks,3,"['Banana Split Mild (m5)', 'Chocolate Cake Special (m8)', 'Gelato (m17)']",3,1,1,100.0,0.575
user_482_lunch,lunch,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_483_snacks,snacks,3,"['Hummus with Pita Classic (m6)', 'Ramen Special (m9)', 'French Fries Mild (m13)']",3,1,1,100.0,0.575
user_484_breakfast,breakfast,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_485_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Chicken Wings Deluxe (m52)', 'Mocha Classic (m285)']",3,4,4,100.0,0.575
user_486_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Gelato Special (m389)', 'Hot Tea Spicy (m277)']",3,5,5,100.0,0.55
user_487_breakfast,breakfast,3,"['Milk Spicy (m16)', 'Cereal Special (m78)', 'Chicken Skewers Spicy (m100)']",3,2,2,100.0,0.575
user_488_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Pork Schnitzel Mild (m32)', 'Strawberry Smoothie Premium (m157)']",3,4,4,100.0,0.575
user_489_snacks,snacks,3,"['Banana Split Mild (m5)', 'Gelato (m22)', 'Donut Special (m31)']",3,2,2,100.0,0.575
user_490_lunch,lunch,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_491_breakfast,breakfast,3,"['Cereal Special (m78)', 'Mango Juice Spicy (m233)', 'Breakfast Sandwich Special (m898)']",3,3,3,100.0,0.575
user_492_lunch,lunch,3,"['Fish Tacos Spicy (m1561)', 'Chicken Wings Deluxe (m52)', 'Mocha Classic (m285)']",3,4,4,100.0,0.575
user_493_lunch,lunch,3,"['Fish Tacos Spicy (m1561)', 'Couscous Classic (m1639)', 'Chicken Souvlaki (m27)']",3,3,3,100.0,0.575
user_494_lunch,lunch,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_495_lunch,lunch,3,"['Fish Tacos Spicy (m1561)', 'Couscous Classic (m1639)', 'Chicken Souvlaki (m27)']",3,3,3,100.0,0.575
user_496_breakfast,breakfast,3,"['Cereal Special (m78)', 'Mango Juice Spicy (m233)', 'Breakfast Sandwich Special (m898)']",3,3,3,100.0,0.575
user_497_lunch,lunch,3,"['Donut Special (m31)', 'Strawberry Smoothie Classic (m88)', 'Pork Chops Classic (m126)']",3,2,2,100.0,0.575
user_498_snacks,snacks,3,"['Banana Split Mild (m5)', 'Gelato (m22)', 'Donut Special (m31)']",3,2,2,100.0,0.575
user_499_dinner,dinner,3,"['Fish Tacos Spicy (m1561)', 'Green Beans (m29)', 'Donut Special (m31)']",3,4,4,100.0,0.575
